Rent,BHK,Size,Bathroom,residence_floor,residence_max_floor,Tenant_bachelors,Tenant_family,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Point of Contact_Contact Builder,Point of Contact_Contact Owner
45000,3,1700,3,3,3,1,0,1,0,1,0,0,0,0,1,0,0,1
15000,2,1068,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1
14000,3,1800,3,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1
17000,2,590,2,1,3,1,1,1,0,1,0,0,0,0,1,0,0,1
34999,3,1400,3,2,4,1,1,1,0,1,0,0,0,0,1,0,0,0
7000,1,550,1,1,3,1,1,1,0,1,0,0,0,0,1,0,0,1
10500,1,520,1,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,2,900,2,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,700,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
7000,1,400,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
200000,4,2280,4,2,3,1,1,1,0,1,0,0,0,0,1,0,0,0
12000,2,826,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,1050,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,2,700,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
19000,2,800,2,1,4,1,1,1,0,1,0,0,0,0,1,0,0,0
25000,2,850,2,1,15,1,1,0,1,1,0,0,0,0,0,0,0,1
10000,1,502,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
13000,2,925,2,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1
12500,2,500,1,2,3,1,1,0,1,1,0,0,0,0,0,1,0,1
10000,2,950,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
16000,2,930,2,1,4,1,1,0,1,1,0,0,0,0,1,0,0,1
11000,2,950,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
13000,2,800,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
15000,2,950,1,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1
15000,3,1100,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
20000,2,750,3,3,4,1,1,0,1,1,0,0,0,0,0,1,0,1
12000,2,1000,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1
600000,2,950,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
11000,2,800,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1
10000,1,500,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0
30000,3,1500,3,1,14,1,1,1,0,1,0,0,0,0,1,0,0,0
8000,1,550,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1
7000,1,400,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,1,550,1,2,3,1,0,1,0,1,0,0,0,0,0,1,0,1
9300,2,730,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
10500,2,1000,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1
16000,2,975,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0
20000,2,1800,2,12,19,1,1,0,1,1,0,0,0,0,1,0,0,1
9000,2,745,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
18000,2,900,2,1,4,0,1,1,0,1,0,0,0,0,1,0,0,0
10000,2,600,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
16000,2,600,2,2,2,1,1,0,1,1,0,0,0,0,0,1,0,1
13500,1,450,1,3,4,1,0,1,0,1,0,0,0,0,0,1,0,1
16000,2,1030,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1
8500,2,833,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
15000,2,1000,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
8200,2,840,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
20000,2,750,2,1,5,0,1,1,0,1,0,0,0,0,0,0,0,1
9000,2,950,2,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
13500,1,550,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
26000,3,1125,2,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
11000,2,700,2,1,3,1,1,1,0,1,0,0,0,0,0,1,0,1
18000,2,1100,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,700,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
40000,3,1250,3,2,4,1,0,1,0,1,0,0,0,0,1,0,0,0
24000,2,1100,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
18000,1,475,1,2,11,1,1,1,0,1,0,0,0,0,1,0,0,0
11000,2,530,1,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
23000,2,1050,2,11,12,0,1,1,0,1,0,0,0,0,1,0,0,0
11000,2,830,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1
8000,2,809,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
15000,2,900,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
9500,1,700,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
13500,2,1150,2,1,2,1,0,0,1,1,0,0,0,0,1,0,0,1
11000,1,750,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
13000,2,920,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
25000,2,1050,2,9,12,0,1,1,0,1,0,0,0,0,1,0,0,0
12000,2,1800,2,2,3,1,1,0,1,1,0,0,0,0,0,1,0,1
25000,2,1000,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0
8500,3,1062,2,1,3,1,1,1,0,1,0,0,0,0,1,0,0,1
8500,2,800,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
5000,1,450,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
8500,2,900,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
100000,4,2240,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0
7500,1,500,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
7000,1,750,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
26000,3,1400,3,11,15,1,1,0,1,1,0,0,0,0,1,0,0,1
12000,2,1200,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1
18000,2,1424,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1
13000,1,450,1,1,4,1,0,0,1,1,0,0,0,0,0,1,0,1
160000,3,2700,2,8,10,1,0,0,1,1,0,0,0,0,0,0,0,0
8000,2,805,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
6000,1,434,1,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
12500,2,1000,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
6500,1,595,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,685,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
12500,2,1075,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
22000,3,1100,3,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0
17000,2,950,2,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1
20000,3,1500,3,19,31,1,0,0,1,1,0,0,0,0,0,1,0,1
22000,3,1100,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
11500,2,1100,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1
23000,3,1000,3,1,3,1,0,1,0,1,0,0,0,0,0,1,0,1
19000,2,800,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1
45000,3,1500,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
17000,3,1250,2,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
9500,2,650,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,1
45000,3,1650,3,1,5,1,1,0,1,1,0,0,0,0,0,1,0,0
60000,4,2317,4,10,12,1,1,0,1,1,0,0,0,0,0,1,0,0
12000,2,950,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1
40000,3,1700,3,3,5,1,1,0,1,1,0,0,0,0,0,0,0,1
16000,3,1300,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1
9000,2,805,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
35000,2,1109,2,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1
4000,1,300,1,1,2,1,0,0,1,1,0,0,0,0,0,1,0,1
11000,2,700,1,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
9500,2,950,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
25000,3,1290,3,4,4,1,1,0,1,1,0,0,0,0,0,1,0,1
10000,2,950,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
12000,1,400,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1
19397,2,2000,2,7,10,1,1,0,1,1,0,0,0,0,0,0,0,1
12000,2,939,2,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,3,1200,3,1,3,1,1,1,0,1,0,0,0,0,0,1,0,1
20000,2,1800,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,3,1200,2,2,5,1,1,1,0,1,0,0,0,0,0,1,0,0
28000,2,1200,2,1,3,0,1,0,1,1,0,0,0,0,1,0,0,1
10000,3,1750,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
3500,1,300,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
8000,1,650,1,1,3,1,0,1,0,1,0,0,0,0,0,1,0,1
13500,2,950,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
36000,3,1610,3,3,14,0,1,0,1,1,0,0,0,0,1,0,0,0
15000,2,900,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
5000,1,550,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
10000,2,700,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
10000,2,800,2,2,3,1,1,0,1,1,0,0,0,0,0,1,0,1
8500,2,580,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1
11000,2,950,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
8000,1,700,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
12000,2,600,1,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
5000,1,200,1,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
7000,1,600,1,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,2,550,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
10000,1,600,1,4,5,1,1,0,1,1,0,0,0,0,0,1,0,1
37500,3,1680,3,1,16,0,1,0,1,1,0,0,0,0,1,0,0,0
7000,2,1100,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
6500,1,600,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
16000,2,820,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1
34000,3,1125,3,8,12,0,1,1,0,1,0,0,0,0,1,0,0,0
11500,2,973,2,4,4,0,1,1,0,1,0,0,0,0,1,0,0,1
15000,2,780,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1
8000,1,400,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
220000,4,4000,4,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0
22000,2,1000,2,2,4,1,1,1,0,1,0,0,0,0,1,0,0,0
85000,3,3500,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
6000,1,350,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
14000,2,800,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1
11500,2,700,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
6000,1,550,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
24000,3,2100,4,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
32000,3,1700,3,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1
16000,3,1420,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
13000,2,950,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1
14000,2,780,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1
7500,1,800,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1
10000,2,500,1,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1
18500,2,1000,2,25,32,1,1,0,1,1,0,0,0,0,1,0,0,1
12000,2,750,2,2,2,1,1,0,1,1,0,0,0,0,0,1,0,1
17000,2,1200,2,2,2,1,1,1,0,1,0,0,0,0,0,1,0,1
35000,3,1152,3,10,14,0,1,1,0,1,0,0,0,0,1,0,0,0
9000,2,843,2,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
13000,2,900,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
27999,2,1250,2,2,4,1,1,1,0,1,0,0,0,0,1,0,0,0
11000,2,650,2,2,2,1,1,0,1,1,0,0,0,0,0,1,0,1
140000,4,2600,4,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0
12000,1,700,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
13000,2,720,2,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1
250000,4,3500,4,1,4,1,1,1,0,1,0,0,0,0,1,0,0,0
80000,4,3000,4,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0
22999,2,1144,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
36000,3,1750,3,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0
70000,3,1450,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
12500,2,590,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
18000,2,900,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,800,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
18000,2,1000,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
37000,3,1650,3,2,14,0,1,0,1,1,0,0,0,0,1,0,0,0
18000,2,700,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
25000,3,1280,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,700,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
15000,2,980,2,1,4,1,1,0,1,1,0,0,0,0,0,1,0,1
15000,2,900,2,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1
9000,1,450,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
14000,2,1200,2,2,4,1,1,0,1,1,0,0,0,0,0,1,0,1
8500,2,650,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
35000,3,1903,3,6,11,1,1,0,1,1,0,0,0,0,1,0,0,1
10000,2,650,1,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1
5000,1,450,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,1
23000,2,900,2,3,5,1,0,1,0,1,0,0,0,0,0,1,0,1
15000,2,550,1,2,3,0,1,0,1,1,0,0,0,0,0,1,0,1
18500,2,750,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
28000,2,1000,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1
32000,3,1050,3,4,12,0,1,1,0,1,0,0,0,0,1,0,0,0
14000,1,650,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1
7000,1,400,1,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
33000,3,1075,3,7,12,0,1,1,0,1,0,0,0,0,1,0,0,0
100000,3,2000,3,3,14,1,0,1,0,1,0,0,0,0,1,0,0,0
18000,2,720,2,4,5,1,1,0,1,1,0,0,0,0,1,0,0,1
16000,3,1000,2,1,3,1,0,1,0,1,0,0,0,0,0,1,0,1
8500,1,500,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
10000,2,900,2,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1
13500,2,900,2,5,7,1,1,0,1,1,0,0,0,0,1,0,0,1
19000,2,900,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
11500,1,1000,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
22000,3,1300,3,1,3,0,1,0,1,1,0,0,0,0,1,0,0,1
12000,3,1383,3,2,4,1,0,0,1,1,0,0,0,0,1,0,0,1
10000,2,800,2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
15000,2,1500,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
35000,3,1350,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0
70000,3,2000,3,3,4,1,0,1,0,1,0,0,0,0,1,0,0,0
32000,3,1200,2,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0
35000,3,1912,3,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0
10000,1,500,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1
11000,2,950,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
12000,2,1000,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
40000,3,1600,3,11,16,1,0,1,0,1,0,0,0,0,0,1,0,1
8000,2,900,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
20000,3,1265,2,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
12000,3,1060,2,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,2,1050,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
27000,3,1500,3,2,4,1,0,1,0,1,0,0,0,0,0,1,0,0
13000,2,890,2,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1
9000,2,700,3,1,2,1,1,1,0,1,0,0,0,0,0,1,0,1
25000,3,1146,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1
12000,1,700,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
18000,2,800,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0
9500,2,640,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
14000,2,909,2,5,14,1,1,0,1,1,0,0,0,0,1,0,0,1
40000,4,2400,3,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0
70000,4,3800,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
15000,2,400,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
8500,2,886,2,2,3,0,1,0,1,1,0,0,0,0,0,1,0,1
27500,3,1570,3,4,5,1,1,0,1,1,0,0,0,0,1,0,0,1
15000,2,900,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
5000,1,400,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
26000,2,1600,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1
14000,2,1000,2,2,3,1,1,0,1,1,0,0,0,0,0,1,0,1
20000,2,850,2,1,4,1,1,0,1,1,0,0,0,0,1,0,0,1
12000,2,750,2,1,3,1,1,0,1,1,0,0,0,0,0,1,0,1
17000,2,750,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1
75000,3,2000,3,3,4,1,1,1,0,1,0,0,0,0,1,0,0,1
19500,3,1270,2,1,2,1,0,0,1,1,0,0,0,0,1,0,0,1
10000,2,2000,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1
32000,2,1250,2,3,7,1,1,0,1,1,0,0,0,0,0,0,0,1
15000,2,1000,2,1,2,0,1,0,1,1,0,0,0,0,0,1,0,1
28000,3,1050,3,5,10,1,1,1,0,1,0,0,0,0,1,0,0,0
10677,2,800,2,5,6,1,1,0,1,1,0,0,0,0,1,0,0,1
50000,3,1625,3,8,11,1,1,0,1,1,0,0,0,0,0,0,0,0
32500,3,1535,3,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0
23000,2,850,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1
75000,4,3800,4,3,10,1,1,1,0,0,0,1,0,0,1,0,0,0
250000,4,4500,4,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0
10000,2,1100,2,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1
60000,3,3200,3,1,5,1,1,1,0,0,0,1,0,0,1,0,0,0
12000,2,647,1,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
48000,3,1798,3,7,14,1,1,0,1,0,0,1,0,0,1,0,0,0
58000,3,1700,3,11,17,1,1,1,0,0,0,1,0,0,0,0,0,0
14000,2,930,2,5,5,1,1,0,1,0,0,1,0,0,1,0,0,1
7000,1,150,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,1
13000,2,1200,2,3,4,1,1,0,1,0,0,1,0,0,1,0,0,1
11000,2,1250,2,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
9500,2,900,2,3,4,1,1,0,1,0,0,1,0,0,1,0,0,1
7500,1,500,1,2,3,1,1,0,1,0,0,1,0,0,1,0,0,0
14000,2,900,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1
16000,2,1100,2,2,5,0,1,0,1,0,0,1,0,0,0,0,0,0
18000,3,1500,3,4,5,1,1,0,1,0,0,1,0,0,1,0,0,0
8200,1,500,1,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1
12000,3,1300,3,1,4,1,1,1,0,0,0,1,0,0,0,0,0,1
10000,1,300,1,10,31,1,1,0,1,0,0,1,0,0,0,0,0,1
13000,2,800,2,1,3,1,1,0,1,0,0,1,0,0,1,0,0,1
22000,3,1400,2,1,6,1,1,1,0,0,0,1,0,0,1,0,0,1
10500,1,500,1,1,4,1,1,0,1,0,0,1,0,0,0,0,0,1
11000,2,750,2,3,5,1,1,0,1,0,0,1,0,0,0,1,0,1
20000,3,1200,3,2,4,1,1,0,1,0,0,1,0,0,1,0,0,1
14000,3,1350,2,3,4,1,1,1,0,0,0,1,0,0,1,0,0,1
12500,2,1400,2,1,4,1,1,0,1,0,0,1,0,0,0,1,0,1
10500,1,450,1,3,5,1,1,0,1,0,0,1,0,0,0,1,0,1
30000,3,2061,3,1,6,1,1,0,1,0,0,1,0,0,0,0,0,1
11000,2,100,2,2,3,0,1,0,1,0,0,1,0,0,0,0,0,1
9000,2,1100,2,2,2,1,1,0,1,0,0,1,0,0,1,0,0,1
35000,3,1650,3,5,5,0,1,1,0,0,0,1,0,0,1,0,0,1
23382,3,1500,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
9500,2,1140,2,3,4,1,1,0,1,0,0,1,0,0,1,0,0,1
9000,2,990,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60000,3,1700,3,7,17,1,1,0,1,0,0,1,0,0,1,0,0,1
11000,2,1200,2,2,4,1,1,0,1,0,0,1,0,0,0,1,0,1
11000,2,850,2,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1
11000,2,900,2,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
8000,2,800,2,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1
9000,2,1000,2,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1
8000,2,1020,2,3,4,1,1,0,1,0,0,1,0,0,1,0,0,1
5500,1,300,1,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1
12000,2,1800,2,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1
25000,3,919,2,8,13,1,1,1,0,0,0,1,0,0,1,0,0,1
23000,3,25,3,5,6,1,1,1,0,0,0,1,0,0,1,0,0,1
12000,2,1050,2,1,3,1,1,0,1,0,0,1,0,0,1,0,0,1
6500,2,200,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
9000,1,450,1,1,4,1,1,0,1,0,0,1,0,0,0,1,0,1
25000,4,1000,3,15,20,1,1,0,1,0,0,1,0,0,1,0,0,1
12500,3,1250,2,2,5,1,0,1,0,0,0,1,0,0,1,0,0,1
45000,3,1900,3,9,15,1,0,1,0,0,0,1,0,0,0,1,0,0
27000,2,1500,2,1,4,1,1,0,1,0,0,1,0,0,1,0,0,1
75000,3,2395,3,14,17,0,1,1,0,0,0,1,0,0,1,0,0,0
9000,2,1800,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
12000,2,700,2,3,3,1,1,1,0,0,0,1,0,0,0,1,0,1
24000,3,1700,2,4,5,0,1,0,1,0,0,1,0,0,0,1,0,0
15000,2,1200,2,2,3,1,0,0,1,0,0,1,0,0,0,1,0,1
24000,3,1600,3,3,5,1,1,1,0,0,0,1,0,0,1,0,0,1
12000,2,745,2,8,9,1,1,0,1,0,0,1,0,0,0,1,0,1
27000,3,2210,3,4,5,0,1,0,1,0,0,1,0,0,1,0,0,1
30000,3,1450,3,9,13,1,1,1,0,0,0,1,0,0,1,0,0,1
20000,3,1400,3,3,4,0,1,0,1,0,0,1,0,0,1,0,0,1
22000,3,2000,3,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1
25000,4,1815,3,2,5,1,1,0,1,0,0,1,0,0,1,0,0,1
23000,2,1000,1,3,3,1,1,0,1,0,0,1,0,0,1,0,0,1
12000,2,1000,2,3,3,1,1,0,1,0,0,1,0,0,0,1,0,1
18000,2,1200,3,5,6,1,1,0,1,0,0,1,0,0,0,1,0,1
55000,3,2430,3,7,9,1,0,0,1,0,0,1,0,0,1,0,0,0
5000,1,140,1,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
13000,2,1200,2,2,5,1,1,0,1,0,0,1,0,0,1,0,0,1
9000,2,1100,3,2,4,1,1,0,1,0,0,1,0,0,0,1,0,1
7000,2,800,2,1,3,1,0,1,0,0,0,1,0,0,0,1,0,1
28000,3,1500,3,3,5,1,1,0,1,0,0,1,0,0,1,0,0,1
15000,2,1200,2,2,5,1,1,0,1,0,0,1,0,0,1,0,0,1
14000,3,1350,3,2,5,1,1,0,1,0,0,1,0,0,1,0,0,1
45000,5,2300,3,3,5,1,0,1,0,0,0,1,0,0,0,1,0,1
12000,1,1300,2,2,4,1,1,0,1,0,0,1,0,0,0,0,0,1
12500,2,1000,2,3,4,1,1,0,1,0,0,1,0,0,1,0,0,1
13000,2,1210,2,4,5,1,1,0,1,0,0,1,0,0,0,1,0,1
9500,2,1050,2,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
35000,3,1600,3,8,10,0,1,1,0,0,0,1,0,0,1,0,0,0
4000,1,300,1,3,3,1,1,0,1,0,0,1,0,0,0,1,0,1
8000,1,300,1,4,4,1,1,0,1,0,0,1,0,0,1,0,0,1
12500,2,1010,2,5,5,1,0,1,0,0,0,1,0,0,0,1,0,1
65000,3,1850,3,5,5,1,0,1,0,0,0,1,0,0,0,0,0,1
13000,2,1300,2,1,3,1,0,1,0,0,0,1,0,0,1,0,0,1
12500,2,1100,2,3,3,1,0,1,0,0,0,1,0,0,0,1,0,1
45000,3,2200,3,3,5,1,1,1,0,0,0,1,0,0,1,0,0,0
6000,1,500,1,5,5,1,1,0,0,0,0,1,0,0,0,1,0,1
50000,3,2290,3,4,24,1,0,0,1,0,0,1,0,0,1,0,0,0
40000,3,1900,3,4,5,1,1,1,0,0,0,1,0,0,1,0,0,0
30000,3,1600,3,2,5,1,1,1,0,0,0,1,0,0,1,0,0,0
7000,2,800,1,2,3,1,1,0,1,0,0,1,0,0,0,1,0,1
25000,3,1600,3,2,5,1,1,0,1,0,0,1,0,0,0,0,0,1
9000,1,500,1,1,5,1,1,0,1,0,0,1,0,0,0,1,0,1
16000,3,1500,3,2,3,0,1,1,0,0,0,1,0,0,0,0,0,1
10500,1,650,1,1,3,1,1,0,1,0,0,1,0,0,1,0,0,1
100000,4,3300,4,1,14,0,1,1,0,0,0,1,0,0,1,0,0,0
9000,2,1200,2,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
11000,2,800,2,2,3,1,1,0,1,0,0,1,0,0,1,0,0,1
24000,3,1200,4,1,3,1,1,0,1,0,0,1,0,0,1,0,0,1
